GameID,Ha,pHa,La,lot_shape__A,lot_shape_symm_A,lot_shape_L_A,lot_shape_R_A,LotNumA,Hb,pHb,Lb,lot_shape__B,lot_shape_symm_B,lot_shape_L_B,lot_shape_R_B,LotNumB,Amb,Corr,diffEV,diffSDs,diffMins,diffMaxs,diffUV,RatioMin,SignMax,pBbet_Unbiased1,pBbet_UnbiasedFB,pBbet_Uniform,pBbet_Sign1,pBbet_SignFB,Dom,diffBEV0,diffBEVfb,diffSignEV,B.1,B.2,B.3,B.4,B.5,BEASTpred.1,BEASTpred.2,BEASTpred.3,BEASTpred.4,BEASTpred.5,MSE,good_bad
308,34.0,0.05,28.0,1.0,0.0,0.0,0.0,1.0,24.0,1.0,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.299999999999997,-1.307669683062202,-4.0,-10.0,-7.0,0.8571428571428571,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-4.299999999999997,-4.299999999999997,0.0,0.908641975,0.977777778,0.990123457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001787532396829752,1
309,33.0,0.8,6.0,0.0,1.0,0.0,0.0,5.0,29.0,1.0,29.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3999999999999915,-10.836973747315252,23.0,-6.0,0.5000000000000036,0.20689655172413793,1.0,-0.5882000000000001,-0.5920000000000001,-0.6714,0.0,0.0,0.0,1.3999999999999915,1.3999999999999915,-7.105427357601002e-15,0.498765432,0.688888889,0.696296296,0.683950617,0.664197531,0.42351000000000005,0.4798800000000001,0.48835000000000006,0.48841,0.48971999999999993,0.03225365989344743,0
310,79.0,0.4,-46.0,0.0,0.0,1.0,0.0,7.0,3.0,0.8,-37.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-9.000000000000002,-46.26716630777411,9.0,-82.0,-55.625,0.8043478260869565,1.0,0.2272,0.2002,-0.494,0.4084,0.4177,0.0,-9.000000000000002,-9.000000000000002,106.4375,0.48641975299999995,0.535802469,0.604938272,0.6,0.5629629629999999,0.6816399999999999,0.6240899999999999,0.6177199999999999,0.61928,0.61357,0.009800359226680462,1
311,44.0,0.4,21.0,0.0,1.0,0.0,0.0,5.0,29.0,1.0,29.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.2000000000000028,-11.285388783732708,8.0,-17.0,-11.166666666666664,0.7241379310344828,1.0,0.2138,0.20280000000000004,-0.6652,0.0,0.0,0.0,-1.2000000000000028,-1.2000000000000028,0.0,0.683950617,0.730864198,0.7432098770000001,0.6790123459999999,0.67654321,0.70948,0.635,0.61928,0.6170100000000001,0.61119,0.006663128246917364,1
313,12.0,0.9,9.0,1.0,0.0,0.0,0.0,1.0,14.0,1.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.299999999999999,-0.8999999999999999,5.0,2.0,3.5,0.6428571428571429,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.299999999999999,2.299999999999999,0.0,0.12839506200000006,0.04444444400000003,0.002469135999999983,0.0,0.004938271999999966,0.0,0.0,0.0,0.0,0.0,0.003698216742277096,1
314,24.0,0.99,-33.0,1.0,0.0,0.0,0.0,1.0,23.0,1.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.42999999999999616,-5.671428391507736,56.0,-1.0,27.5,0.0,1.0,-0.9807999999999999,-0.9803999999999999,-0.005600000000000049,0.0115,0.0104,0.0,-0.42999999999999616,-0.42999999999999616,1.1400000000000006,0.27407407400000006,0.4370370370000001,0.46913580200000005,0.49382715999999993,0.46666666700000003,0.39576999999999996,0.48061,0.54283,0.56007,0.5705899999999999,0.007465501864310897,1
315,13.0,1.0,13.0,0.0,1.0,0.0,0.0,9.0,13.0,1.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-7.105427357601002e-15,-1.4142135623730954,4.0,-4.0,0.0,0.6923076923076923,1.0,0.0041999999999999815,-0.0022000000000000353,-0.01429999999999998,0.0,0.0,0.0,-7.105427357601002e-15,-7.105427357601002e-15,-5.329070518200751e-15,0.496296296,0.558024691,0.585185185,0.533333333,0.52345679,0.5018100000000001,0.5010899999999999,0.50232,0.50133,0.49739,0.002368457944032464,1
316,30.0,0.6,-37.0,1.0,0.0,0.0,0.0,1.0,37.0,0.01,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.08,-30.037197729396052,46.0,7.0,26.5,0.0,1.0,-0.18480000000000002,-0.1856,1.0,0.4036,0.3951,0.0,6.08,6.08,59.2,0.19999999999999996,0.269135802,0.2716049380000001,0.30617284,0.3012345679999999,0.18620000000000003,0.2933300000000001,0.31113,0.31445,0.3226800000000001,0.0005732895348598555,1
317,57.0,0.2,-5.0,0.0,0.0,1.0,0.0,6.0,11.0,1.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.6000000000000005,-25.362176562747923,16.0,-51.0,-25.14285714285714,0.0,1.0,0.6148,0.603,-0.42700000000000005,0.8031,0.8068,0.0,3.6000000000000005,3.6000000000000005,107.61875,0.214814815,0.195061728,0.20987654300000003,0.15802469100000005,0.145679012,0.26757,0.26405,0.2731699999999999,0.27845,0.28261000000000003,0.008960180687868533,1
319,23.0,1.0,23.0,0.0,1.0,0.0,0.0,3.0,23.0,1.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7071067811865476,1.0,-1.0,0.0,0.9565217391304348,1.0,-0.0032000000000000084,0.007899999999999963,0.004699999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.538271605,0.496296296,0.49382715999999993,0.4839506170000001,0.47654321,0.4962,0.5016,0.49988999999999995,0.49960000000000004,0.5020100000000001,0.0005456735666892077,1
320,4.0,1.0,4.0,0.0,1.0,0.0,0.0,9.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.7763568394002505e-15,-1.4142135623730954,4.0,-4.0,0.0,0.0,1.0,0.006099999999999994,0.02429999999999999,0.017100000000000004,0.0037,0.0039,0.0,-1.7763568394002505e-15,-1.7763568394002505e-15,0.03124999999999467,0.4370370370000001,0.656790123,0.597530864,0.57037037,0.572839506,0.41849000000000003,0.4465699999999999,0.45919,0.46516,0.46737000000000006,0.017173545199860387,0
321,68.0,0.2,23.0,1.0,0.0,0.0,0.0,1.0,42.0,0.8,-18.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.9999999999999964,5.9999999999999964,-41.0,-26.0,-33.5,0.0,1.0,0.20120000000000005,0.2896,-1.0,-0.2046,-0.205,0.0,-1.9999999999999964,-1.9999999999999964,-34.39999999999999,0.792592593,0.708641975,0.735802469,0.716049383,0.703703704,0.78291,0.65601,0.62115,0.6087899999999999,0.60241,0.0075548111517961146,1
322,46.0,0.25,-2.0,1.0,0.0,0.0,0.0,1.0,46.0,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.7999999999999989,-2.3846096908265295,2.0,0.0,1.0,0.0,1.0,0.6984999999999999,0.5537000000000001,0.5003,0.6962,0.5475,0.0,-0.7999999999999989,-0.7999999999999989,33.6,0.36296296299999997,0.261728395,0.254320988,0.22222222199999997,0.21728395099999998,0.33647000000000005,0.38339,0.41013,0.4182,0.42096999999999996,0.023935033493431845,0
323,42.0,0.75,-22.0,1.0,0.0,0.0,0.0,1.0,28.0,1.0,28.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-27.712812921102035,50.0,-14.0,18.0,0.0,1.0,-0.49839999999999995,-0.49760000000000004,-0.0036000000000000476,0.2507,0.2459,0.0,2.0,2.0,32.0,0.355555556,0.427160494,0.41728395100000004,0.41481481499999995,0.41481481499999995,0.33211,0.4406300000000001,0.46734999999999993,0.47577,0.48491000000000006,0.0023733200978144076,1
324,64.0,0.5,-33.0,1.0,0.0,0.0,0.0,1.0,18.0,1.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,-48.5,51.0,-46.0,2.5,0.0,1.0,0.008000000000000007,-0.009800000000000031,-0.0018000000000000238,0.5005,0.5027,0.0,2.5,2.5,97.0,0.32098765400000007,0.29629629599999996,0.308641975,0.32098765400000007,0.286419753,0.26195999999999997,0.3416300000000001,0.35907,0.36200999999999994,0.36856,0.0033024494818137393,1
325,22.0,0.25,17.0,0.0,1.0,0.0,0.0,9.0,43.0,0.2,19.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,5.550000000000001,7.322391605213925,2.0,17.0,9.499999999999996,0.8947368421052632,1.0,0.9099999999999999,0.5085999999999999,0.5013,0.0,0.0,0.0,5.550000000000001,5.550000000000001,0.0,0.20493827200000003,0.15802469100000005,0.09382716000000002,0.07407407399999999,0.06913580200000002,0.033613000000000004,0.051080000000000014,0.05374699999999999,0.052066999999999974,0.05284,0.008629159890689953,1
326,-5.0,0.99,-34.0,1.0,0.0,0.0,0.0,1.0,-8.0,1.0,-8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.709999999999999,-2.8854635676091993,26.0,-3.0,11.5,0.23529411764705882,-1.0,-0.9807999999999999,-0.9778,-0.005400000000000016,0.0,0.0,0.0,-2.709999999999999,-2.709999999999999,0.0,0.762962963,0.8814814809999999,0.90617284,0.901234568,0.89382716,0.64635,0.72573,0.77464,0.7892100000000001,0.8013600000000001,0.0152515348971701,0
327,33.0,0.95,17.0,0.0,1.0,0.0,0.0,9.0,49.0,0.5,-3.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-9.200000000000017,22.250333348149464,-20.0,12.0,-8.399999999999999,0.0,1.0,0.028799999999999992,0.002799999999999969,-0.005800000000000027,-0.4952,-0.5102,0.0,-9.200000000000017,-9.200000000000017,-52.000000000000036,0.767901235,0.708641975,0.6987654320000001,0.730864198,0.748148148,0.83765,0.75183,0.74921,0.7498100000000001,0.75052,0.0019278638516931168,1
328,40.0,0.25,24.0,1.0,0.0,0.0,0.0,1.0,85.0,0.4,-7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8000000000000007,38.142408036934974,-31.0,45.0,7.0,0.0,1.0,-0.201,-0.20179999999999998,-0.002599999999999991,-0.5959,-0.6016,0.0,1.8000000000000007,1.8000000000000007,-110.39999999999999,0.602469136,0.5111111110000001,0.520987654,0.540740741,0.558024691,0.64399,0.60233,0.56831,0.55937,0.55191,0.0025337422051118167,1
329,43.0,0.4,2.0,1.0,0.0,0.0,0.0,1.0,17.0,0.25,16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.1499999999999986,-19.65280318892984,14.0,-26.0,-6.0,0.125,1.0,0.21700000000000003,0.20459999999999995,-0.0038000000000000256,0.0,0.0,0.0,-2.1499999999999986,-2.1499999999999986,0.0,0.5111111110000001,0.52345679,0.520987654,0.49382715999999993,0.48641975299999995,0.52608,0.50389,0.5312399999999999,0.5402,0.5394800000000001,0.001135573521733753,1
330,38.0,0.6,1.0,1.0,0.0,0.0,0.0,1.0,51.0,0.1,21.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8000000000000043,-9.126224096595518,20.0,13.0,16.5,0.047619047619047616,1.0,-0.017800000000000038,-0.0812,1.0,0.0,0.0,0.0,0.8000000000000043,0.8000000000000043,0.0,0.36543209899999995,0.377777778,0.34074074100000007,0.29382716,0.3012345679999999,0.2591300000000001,0.35841,0.3965099999999999,0.40403,0.40708999999999995,0.007627099150768872,1
331,29.0,0.05,24.0,0.0,0.0,0.0,1.0,7.0,26.0,0.25,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0000000000000036,-3.7006902385716933,2.0,-123.0,-27.625,0.92,1.0,0.9767999999999999,0.9623,-0.3921,0.0,0.0,0.0,1.0000000000000036,1.0000000000000036,1.4210854715202004e-14,0.6675,0.6175,0.6175,0.6025,0.555,0.48540000000000005,0.41115999999999997,0.36080999999999996,0.34229,0.33553,0.05150053734000002,0
332,45.0,0.2,17.0,1.0,0.0,0.0,0.0,1.0,25.0,1.0,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3999999999999986,-11.2,8.0,-20.0,-6.0,0.68,1.0,0.6104,0.5864,0.020000000000000018,0.0,0.0,0.0,2.3999999999999986,2.3999999999999986,0.0,0.3225,0.3175,0.3474999999999999,0.3375,0.3375,0.38473,0.3368,0.31539000000000006,0.30871000000000004,0.30516999999999994,0.0014300415999999993,1
333,60.0,0.1,15.0,0.0,1.0,0.0,0.0,5.0,17.0,1.0,17.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.5,-13.503703195790408,2.0,-45.0,-35.5,0.8823529411764706,1.0,0.8038000000000001,0.7994000000000001,-0.6796,0.0,0.0,0.0,-2.5,-2.5,0.0,0.6775,0.6975,0.67,0.66,0.69,0.8342799999999999,0.78684,0.75644,0.74955,0.74637,0.010246051399999994,0
335,-5.0,1.0,-5.0,1.0,0.0,0.0,0.0,1.0,12.0,0.4,-16.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.20000000000000107,13.717142559585795,-11.0,17.0,3.0,0.3125,1.0,-0.1996,-0.20379999999999998,-0.0016000000000000458,0.3929,0.4003,0.0,0.20000000000000107,0.20000000000000107,22.400000000000002,0.32499999999999996,0.39749999999999996,0.43500000000000005,0.4475,0.44999999999999996,0.45031,0.49828000000000006,0.49132,0.495,0.49611000000000005,0.006682705800000005,1
336,54.0,0.1,20.0,0.0,0.0,1.0,0.0,5.0,45.0,0.6,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.400000000000002,10.58515378267621,-18.0,-13.0,-19.5,0.1,1.0,0.02839999999999998,0.08600000000000002,-1.0,0.0,0.0,0.0,4.400000000000002,4.400000000000002,0.0,0.42999999999999994,0.345,0.39749999999999996,0.4375,0.4275,0.53755,0.4861899999999999,0.42362999999999995,0.40610999999999997,0.39786999999999995,0.006809532899999998,1
337,54.0,0.25,11.0,1.0,0.0,0.0,0.0,1.0,85.0,0.25,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.5,16.454482671904334,-7.0,31.0,12.0,0.36363636363636365,1.0,-0.5029999999999999,-0.49560000000000004,0.018799999999999983,0.0,0.0,0.0,2.5,2.5,0.0,0.44500000000000006,0.47,0.45999999999999996,0.47750000000000004,0.42999999999999994,0.42345,0.48757000000000006,0.49063999999999997,0.48858999999999997,0.48924999999999996,0.0010690935200000015,1
338,102.0,0.2,-14.0,1.0,0.0,0.0,0.0,1.0,12.0,1.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.799999999999999,-46.4,26.0,-90.0,-32.0,0.0,1.0,0.6082000000000001,0.6035999999999999,0.003400000000000014,0.7959,0.8034,0.0,2.799999999999999,2.799999999999999,185.60000000000002,0.38749999999999996,0.27,0.2925,0.32000000000000006,0.30499999999999994,0.26519000000000004,0.26771999999999996,0.29467,0.30296999999999996,0.3076,0.003053284859999997,1
340,35.0,0.75,-19.0,1.0,0.0,0.0,0.0,1.0,18.0,1.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.5,-23.382685902179844,37.0,-17.0,10.0,0.0,1.0,-0.5044,-0.5107999999999999,0.0005999999999999894,0.2476,0.2443,0.0,-3.5,-3.5,27.0,0.38,0.5475,0.5775,0.5975,0.5825,0.4452499999999999,0.5426,0.5817100000000001,0.59221,0.59913,0.0009207675199999985,1
341,76.0,0.2,-26.0,1.0,0.0,0.0,0.0,1.0,13.0,0.6,-20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.3999999999999995,-24.633367697631023,6.0,-63.0,-28.5,0.7692307692307693,1.0,0.6008,0.5984,-0.00940000000000002,0.4105,0.3984,0.0,5.3999999999999995,5.3999999999999995,81.60000000000001,0.37749999999999995,0.25249999999999995,0.2875,0.22999999999999998,0.28,0.3779300000000001,0.33993000000000007,0.33743,0.33248999999999995,0.32963999999999993,0.004621104880000002,1
342,13.0,0.25,-8.0,1.0,0.0,0.0,0.0,1.0,-9.0,1.0,-9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-6.25,-9.093266739736606,-1.0,-22.0,-11.5,0.8888888888888888,1.0,-1.0,-1.0,-1.0,-0.2525,-0.2525,-1.0,-6.25,-6.25,-11.0,0.8225,0.9575,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.006667499999999998,1
343,51.0,0.05,0.0,0.0,1.0,0.0,0.0,7.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5500000000000007,-11.118565554962567,2.0,-52.0,-42.625,0.0,1.0,0.9046000000000001,0.9099999999999999,-0.7525999999999999,0.9497,0.9511,0.0,-0.5500000000000007,-0.5500000000000007,51.3,0.37,0.38250000000000006,0.39,0.39,0.4125,0.39464,0.37632,0.37522999999999995,0.37372000000000005,0.37243000000000004,0.0005468236399999993,1
345,50.0,0.6,-45.0,1.0,0.0,0.0,0.0,1.0,13.0,1.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-46.54030511288038,58.0,-37.0,10.5,0.0,1.0,-0.1976,-0.19920000000000004,-0.011800000000000033,0.4038,0.4086,0.0,1.0,1.0,76.0,0.35250000000000004,0.4375,0.41500000000000004,0.4375,0.495,0.31193000000000004,0.4035599999999999,0.42586999999999997,0.42972,0.43865,0.001230371260000001,1
347,38.0,0.4,-9.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-8.8,-23.025203582161875,10.0,-37.0,-13.5,0.0,1.0,0.20179999999999998,0.20259999999999995,-0.005600000000000049,0.5997,0.6017,0.0,-8.8,-8.8,56.4,0.645,0.6625,0.6525,0.6025,0.625,0.57512,0.59349,0.6409699999999999,0.65117,0.6595300000000001,0.002667925040000003,1
348,44.0,0.05,9.0,1.0,0.0,0.0,0.0,1.0,19.0,1.0,19.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.25,-7.628073151196179,10.0,-25.0,-7.5,0.47368421052631576,1.0,0.9014,0.9037999999999999,-0.00720000000000004,0.0,0.0,0.0,8.25,8.25,0.0,0.10499999999999998,0.11749999999999994,0.10750000000000004,0.14249999999999996,0.12,0.17393000000000003,0.12867000000000006,0.09701300000000002,0.08652000000000004,0.08255999999999997,0.0019043209938000003,1
349,65.0,0.01,9.0,1.0,0.0,0.0,0.0,1.0,32.0,0.01,19.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.569999999999999,-4.278445979558466,10.0,-33.0,-11.5,0.47368421052631576,1.0,0.9790000000000001,0.9778,-0.022399999999999975,0.0,0.0,0.0,9.569999999999999,9.569999999999999,0.0,0.14,0.07250000000000001,0.03500000000000003,0.015000000000000013,0.015000000000000013,0.18988000000000005,0.12939,0.09407999999999994,0.08470699999999998,0.07734700000000005,0.0035922294315999985,1
350,50.0,0.4,-36.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.599999999999998,-42.13122357587066,39.0,-47.0,-4.0,0.0,1.0,0.2096,0.18920000000000003,0.015800000000000036,0.5962,0.6026,0.0,4.599999999999998,4.599999999999998,103.19999999999999,0.4675,0.37250000000000005,0.4125,0.405,0.42500000000000004,0.23895,0.29808999999999997,0.3065199999999999,0.31529000000000007,0.31406999999999996,0.01787141200000001,0
353,64.0,0.01,9.0,1.0,0.0,0.0,0.0,1.0,9.0,1.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5500000000000007,-5.47243090408641,0.0,-55.0,-27.5,1.0,1.0,-0.0107,-0.0101,-0.5039,0.0,0.0,-1.0,-0.5500000000000007,-0.5500000000000007,0.0,0.865,0.96,0.9825,0.9825,0.985,1.0,1.0,1.0,1.0,1.0,0.0041325,1
354,22.0,0.99,-7.0,1.0,0.0,0.0,0.0,1.0,27.0,1.0,27.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.289999999999999,-2.8854635676091993,34.0,5.0,19.5,0.0,1.0,1.0,1.0,1.0,0.01,0.0106,1.0,5.289999999999999,5.289999999999999,0.6799999999999997,0.07750000000000001,0.015000000000000013,0.0,0.0024999999999999467,0.0024999999999999467,0.0,0.0,0.0,0.0,0.0,0.0012487500000000003,1
355,70.0,0.25,6.0,1.0,0.0,0.0,0.0,1.0,20.0,1.0,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-27.712812921102035,14.0,-50.0,-18.0,0.3,1.0,0.5038,0.49039999999999995,-0.008599999999999997,0.0,0.0,0.0,-2.0,-2.0,0.0,0.4275,0.4525,0.48750000000000004,0.45999999999999996,0.4375,0.49817,0.43891,0.4404699999999999,0.44392,0.44606999999999997,0.0015445538400000024,1
357,4.0,0.99,-34.0,0.0,1.0,0.0,0.0,7.0,-2.0,1.0,-2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.620000000000001,-3.9724803334944294,32.0,-9.0,-1.25,0.058823529411764705,1.0,-0.9796,-0.982,-0.7538,-0.9917,-0.9901,0.0,-5.620000000000001,-5.620000000000001,-81.18,0.805,0.955,0.98,0.96,0.975,0.78695,0.83385,0.8710700000000001,0.88103,0.8875700000000001,0.00814982713999999,1
359,44.0,0.1,17.0,1.0,0.0,0.0,0.0,1.0,17.0,1.0,17.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.700000000000003,-8.100000000000001,0.0,-27.0,-13.5,1.0,1.0,-0.1021,-0.104,-0.4895,0.0,0.0,-1.0,-2.700000000000003,-2.700000000000003,0.0,0.88,0.955,0.9925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0032962500000000006,1
360,31.0,0.75,-49.0,1.0,0.0,0.0,0.0,1.0,10.0,1.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-34.64101615137755,59.0,-21.0,19.0,0.0,1.0,-0.5004,-0.49639999999999995,0.010000000000000009,0.2474,0.2536,0.0,-1.0,-1.0,40.0,0.41500000000000004,0.5525,0.5275,0.5575,0.545,0.3702,0.47197,0.49617,0.5008,0.50581,0.002844887180000001,1
361,16.0,0.1,10.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.5999999999999996,-1.8,-3.0,-9.0,-6.0,0.7,1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-3.5999999999999996,-3.5999999999999996,0.0,0.92,0.9625,0.9875,0.9925,0.995,1.0,1.0,1.0,1.0,1.0,0.001608749999999998,1
362,102.0,0.2,-29.0,1.0,0.0,0.0,0.0,1.0,8.0,0.8,-37.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8000000000000025,-34.400000000000006,-8.0,-94.0,-51.0,0.7837837837837838,1.0,0.18920000000000003,0.28459999999999996,-1.0,0.6055,0.618,0.0,1.8000000000000025,1.8000000000000025,166.8,0.39250000000000007,0.28,0.3474999999999999,0.3125,0.3175,0.5132899999999999,0.47068,0.44396,0.44475,0.44199999999999995,0.01864878611999999,0
364,6.0,0.75,1.0,1.0,0.0,0.0,0.0,1.0,7.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.25,-2.165063509461097,6.0,1.0,3.5,0.14285714285714285,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.25,2.25,0.0,0.10250000000000004,0.03500000000000003,0.015000000000000013,0.025000000000000022,0.020000000000000018,0.0,0.0,0.0,0.0,0.0,0.002596250000000002,1
365,42.0,0.4,-24.0,0.0,0.0,1.0,0.0,6.0,-3.0,0.05,-9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-11.100000000000001,-31.88630567392088,15.0,-50.0,-26.57142857142857,0.375,1.0,0.2338,0.20880000000000004,-0.4334,-0.3922,-0.3863,0.0,-11.100000000000001,-11.100000000000001,-55.025000000000006,0.7225,0.5975,0.5725,0.5675,0.5675,0.8065899999999999,0.72631,0.71753,0.71565,0.7120000000000001,0.01750510352,0
366,-10.0,0.75,-15.0,1.0,0.0,0.0,0.0,1.0,35.0,0.5,-47.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.25,38.8349364905389,-32.0,45.0,6.5,0.3191489361702128,1.0,0.007400000000000018,-0.0040000000000000036,0.006199999999999983,0.4964,0.4987,0.0,5.25,5.25,82.0,0.3025,0.3375,0.36749999999999994,0.33499999999999996,0.3125,0.35585,0.39881,0.38725,0.38874999999999993,0.38732,0.003096459199999999,1
367,45.0,0.2,-5.0,1.0,0.0,0.0,0.0,1.0,10.0,1.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,-20.0,15.0,-35.0,-10.0,0.0,1.0,0.5944,0.5948,-0.022799999999999987,0.8064,0.8006,0.0,5.0,5.0,80.0,0.22250000000000003,0.135,0.265,0.23750000000000004,0.20999999999999996,0.18957000000000002,0.21153,0.21736999999999995,0.21972999999999998,0.21564000000000005,0.0019114850400000019,1
368,36.0,0.75,-21.0,0.0,1.0,0.0,0.0,7.0,94.0,0.5,-40.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.249999999999989,42.29549636199909,-19.0,55.0,-1.875,0.525,1.0,0.012399999999999967,-0.006399999999999961,0.0005999999999999894,-0.2536,-0.23900000000000002,0.0,5.249999999999989,5.249999999999989,-67.00000000000004,0.5075,0.4475,0.42999999999999994,0.43999999999999995,0.4525,0.49985,0.4962500000000001,0.49748000000000003,0.49416000000000004,0.4938800000000001,0.0023268490800000072,1
369,44.0,0.4,15.0,0.0,1.0,0.0,0.0,5.0,22.0,1.0,22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.6000000000000085,-14.221111067704943,7.0,-24.0,-17.166666666666664,0.6818181818181818,1.0,0.20039999999999997,0.199,-0.6548,0.0,0.0,0.0,-4.6000000000000085,-4.6000000000000085,0.0,0.6475,0.74,0.7475,0.71,0.705,0.8220799999999999,0.7547699999999999,0.73919,0.73743,0.73565,0.006491442559999998,1
370,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,18.0,0.6,-29.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1999999999999975,23.025203582161875,-28.0,19.0,-4.5,0.034482758620689655,1.0,0.178,0.22399999999999998,0.013600000000000001,0.6009,0.5954,0.0,0.1999999999999975,0.1999999999999975,56.4,0.5375,0.4575,0.5,0.535,0.53,0.49571999999999994,0.48280999999999996,0.48207,0.47739,0.48,0.0017053123000000021,1
371,73.0,0.05,27.0,0.0,1.0,0.0,0.0,3.0,28.0,1.0,28.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.2999999999999972,-10.026714317262659,1.0,-46.0,-33.5,0.9642857142857143,1.0,0.8917999999999999,0.9064000000000001,-0.5009999999999999,0.0,0.0,0.0,-1.2999999999999972,-1.2999999999999972,7.105427357601002e-15,0.83,0.825,0.7875,0.7675,0.7625,0.7861100000000001,0.7329899999999999,0.70015,0.69121,0.68619,0.005933114979999996,1
373,77.0,0.1,22.0,0.0,0.0,0.0,1.0,6.0,27.0,0.8,-4.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-6.699999999999999,-4.521879328254295,-26.0,-107.0,-69.64285714285714,0.0,1.0,0.39680000000000004,0.5860000000000001,-1.0,-0.2036,-0.2001,0.0,-6.699999999999999,-6.699999999999999,-55.19999999999999,0.8325,0.8225,0.7325,0.775,0.7675,0.94499,0.90159,0.88292,0.8775299999999999,0.87521,0.012729849919999998,0
